track_id,name,album,artist,release_date,length,popularity,key,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,time_signature,mode,playlist_id,year,decade
19GWgGIJzqZqe6i1v41NZZ,Jeeye to Jeeye Kaise,Saajan (Original Motion Picture Soundtrack),Nadeem Shravan,6/20/1993,397.933,46,0,0.547,0.53,0.532,0.0,0.149,-11.803,0.0333,130.562,0.728,4,1,34nx68uXAiYvsrDdD1giJa,1993.0,1990.0
4ollA2INWbk3DXWtfY13vc,O Yaara Kai See Hai Teri Bewafai,Mashooq (Original Motion Picture Soundtrack),Shyam-Surender,5/11/1992,361.72,29,4,0.667,0.469,0.467,0.000107,0.0869,-9.81,0.0303,141.832,0.629,4,1,34nx68uXAiYvsrDdD1giJa,1992.0,1990.0
6DImYtzUB1TSH3AZfzUssi,Tujhko Na Dekhun,Jaanwar (Original Motion Picture Soundtrack),Anand-Milind,11/10/1999,293.853,38,0,0.0668,0.553,0.496,0.0,0.245,-11.138,0.0274,84.666,0.686,4,1,34nx68uXAiYvsrDdD1giJa,1999.0,1990.0
4OzSDQ3qMoSsz6aBcSaqJn,Satarangi Re,Dil Se (Original Motion Picture Soundtrack),A.R. Rahman,7/8/1998,445.52,46,3,0.0944,0.695,0.504,0.0,0.269,-14.057,0.115,91.022,0.345,4,0,34nx68uXAiYvsrDdD1giJa,1998.0,1990.0
6opA5M8oDWIvQL52vbSM7c,Ankh Hai Bhari Bhari - Female Version,Tum Se Achcha Kaun Hain (Original Motion Picture Soundtrack),Nadeem Shravan,6/2/2002,437.266,32,6,0.525,0.539,0.79,0.000426,0.11,-9.252,0.0297,143.12,0.963,4,1,34nx68uXAiYvsrDdD1giJa,2002.0,2000.0
3k0DhFmhXuFzVHZhN6XmDQ,Kaho Naa Pyaar Hai - Duet Version,Kaho Naa Pyaar Hai (Original Motion Picture Soundtrack),Rajesh Roshan,12/1/1999,423.666,0,9,0.0846,0.655,0.858,0.0355,0.0454,-7.67,0.0621,130.608,0.837,4,1,34nx68uXAiYvsrDdD1giJa,1999.0,1990.0
2NY0oA0YLx662x1MpsWFug,Choodi Baji Hai,Yes Boss (Original Motion Picture Soundtrack),Jatin-Lalit,6/18/1999,304.875,35,11,0.704,0.556,0.554,0.000102,0.191,-13.089,0.0595,97.443,0.768,4,1,34nx68uXAiYvsrDdD1giJa,1999.0,1990.0
3UwvL87QcqZD2A5Ipodhzk,Pehli Pehli Baar Mohabbat Ki Hai,Sirf Tum,Bhushan Dua,3/12/1999,459.426,49,7,0.153,0.461,0.73,0.000156,0.172,-9.097,0.0544,162.124,0.462,4,0,34nx68uXAiYvsrDdD1giJa,1999.0,1990.0
2oVJZVH1hlxP3MxyDFRSEb,Neend Churayee Meri,Ishq (Original Motion Picture Soundtrack),Anu Malik,8/3/2000,346.72,54,5,0.118,0.774,0.934,0.00284,0.0897,-6.422,0.0516,105.968,0.882,4,1,34nx68uXAiYvsrDdD1giJa,2000.0,2000.0
2C39hbnu3Z07aBcz7kbpft,Kathai Aankhon Wali,Duplicate (Original Motion Picture Soundtrack),Anu Malik,12/1/1998,433.933,0,8,0.0617,0.492,0.536,1.36e-06,0.0808,-11.774,0.0337,158.115,0.609,4,1,34nx68uXAiYvsrDdD1giJa,1998.0,1990.0
1Q9ME2mhsXqwtMszjrSl39,Dil Ne Yeh Kaha Hain Dil Se,Dhadkan (Original Motion Picture Soundtrack),Nadeem Shravan,7/2/2000,426.631,53,7,0.331,0.628,0.665,1.91e-06,0.238,-9.988,0.0428,80.709,0.731,4,0,34nx68uXAiYvsrDdD1giJa,2000.0,2000.0
619BqiArColRhmckgCGoG3,Ruk Ja O Dil Deewane,Dilwale Dulhania Le Jayenge (Original Motion Picture Soundtrack),Jatin-Lalit,11/1/2013,312.333,43,11,0.694,0.623,0.749,0.000573,0.116,-10.703,0.0697,106.205,0.903,4,0,34nx68uXAiYvsrDdD1giJa,2013.0,2010.0
5oKT76bUZqOHAanRe94oUl,Aisa Milan Kal Ho Na,Hameshaa (Original Motion Picture Soundtrack),Anu Malik,11/19/1999,386.813,27,6,0.504,0.505,0.436,3.62e-06,0.184,-11.473,0.0413,74.979,0.439,4,0,34nx68uXAiYvsrDdD1giJa,1999.0,1990.0
2UXqAinFTSFA3Y0nlWPHQn,Mehndi Laga Ke Rakhna,Dilwale Dulhania Le Jayenge (Original Motion Picture Soundtrack),Jatin-Lalit,11/1/2013,286.694,43,2,0.777,0.569,0.827,2.8e-06,0.37,-7.586,0.11,98.4,0.882,4,0,34nx68uXAiYvsrDdD1giJa,2013.0,2010.0
5H4rKylLnO8KrmdXTRhj5s,Chaiyya Chaiyya,Dil Se (Original Motion Picture Soundtrack),A.R. Rahman,7/8/1998,416.613,58,2,0.186,0.786,0.579,0.0,0.118,-14.913,0.142,90.012,0.481,4,1,34nx68uXAiYvsrDdD1giJa,1998.0,1990.0
3L5k4C9eCaA9aLu0LNht3h,Ankh Hai Bhari Bhari - Male Version,Tum Se Achcha Kaun Hain (Original Motion Picture Soundtrack),Nadeem Shravan,6/2/2002,437.16,39,6,0.341,0.543,0.849,0.000111,0.107,-8.065,0.0298,142.75,0.963,4,1,34nx68uXAiYvsrDdD1giJa,2002.0,2000.0
6SDH3mp9sQCNJDfDDpQTTo,You Are My Soniya,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),Jatin-Lalit,11/28/2001,343.613,57,8,0.29,0.853,0.785,0.0,0.0589,-6.08,0.0619,106.046,0.786,4,1,34nx68uXAiYvsrDdD1giJa,2001.0,2000.0
5TS5VDX9Q72NyOzPj1U6A8,Thayya Thayya,Dil Se (Original Motion Picture Soundtrack),A.R. Rahman,7/8/1998,274.266,38,4,0.0771,0.669,0.704,0.0,0.185,-13.495,0.479,180.045,0.205,4,0,34nx68uXAiYvsrDdD1giJa,1998.0,1990.0
6O8ZM3IKYcSBzpnuxpCAQr,Dholna,Dil To Pagal Hai,Uttam Singh,8/27/1997,318.432,56,7,0.369,0.684,0.52,3.99e-05,0.724,-10.793,0.0339,92.995,0.907,4,1,34nx68uXAiYvsrDdD1giJa,1997.0,1990.0
5w67OFQuHXSdM8ZyFYoRtr,Pehli Baar - Jungle / Soundtrack Version,Jungle,Various Artists,1/1/2000,291.866,24,0,0.00467,0.756,0.414,1.12e-05,0.109,-16.713,0.0621,133.91,0.704,4,1,34nx68uXAiYvsrDdD1giJa,2000.0,2000.0
0WBClBemYPJR44H6uIn0kp,Main Koi Aisa Geet Gaoon,Yes Boss (Original Motion Picture Soundtrack),Jatin-Lalit,6/18/1999,317.0,52,7,0.166,0.77,0.485,0.000196,0.289,-11.612,0.0463,121.685,0.932,4,1,34nx68uXAiYvsrDdD1giJa,1999.0,1990.0
5K2lQHjOOlo1w7oxqOpXfp,Dheere Dheere Aap Mere,Dheere Dheere Aap Mere,Sonu Nigam,3/19/2020,335.88,0,2,0.0742,0.657,0.564,4.33e-06,0.0846,-10.78,0.041,97.415,0.689,4,1,34nx68uXAiYvsrDdD1giJa,2020.0,2020.0
6mhittQFCNaaEJXxD5Xcco,Adayein Bhi Hain Mohabbat Bhi Hai,Dil Hai Ke Manta Nahin,Bhushan Dua,11/1/1991,330.306,38,7,0.88,0.419,0.587,0.00121,0.213,-9.38,0.0472,134.921,0.47,4,0,34nx68uXAiYvsrDdD1giJa,1991.0,1990.0
0u2sNUbpfVbDJOqHpey5n5,Saudagar Sauda Kar,Saudagar (Original Motion Picture Soundtrack),Laxmikant–Pyarelal,8/9/1991,469.773,23,9,0.74,0.426,0.569,6.05e-05,0.332,-13.121,0.0605,142.935,0.527,4,1,34nx68uXAiYvsrDdD1giJa,1991.0,1990.0
1GdSyoWKuNBtSlsS87LEmQ,Aankhon Mein Hai Kya,Vishwatma (Original Motion Picture Soundtrack),Viju Shah,12/1/1991,388.195,15,7,0.574,0.508,0.768,0.000187,0.387,-6.885,0.0772,132.12,0.701,4,0,34nx68uXAiYvsrDdD1giJa,1991.0,1990.0
2C9xyjui2sxterNkFHEWuK,Dil Ka Qaraar,Sangharsh,Jatin-Lalit,7/31/1999,327.706,39,11,0.406,0.679,0.518,4.18e-06,0.0845,-12.935,0.0433,145.989,0.905,4,1,34nx68uXAiYvsrDdD1giJa,1999.0,1990.0
4bDfZVRvtmam0Ltj3AOWqg,Pyar Hua Chupke Se,1942 A Love Story (Original Motion Picture Soundtrack),R. D. Burman,12/1/1994,315.573,31,2,0.832,0.393,0.402,8.54e-06,0.0724,-10.555,0.0288,100.977,0.599,4,1,34nx68uXAiYvsrDdD1giJa,1994.0,1990.0
6Az4AR8IVMgeLphNZbMGWv,Saansein Teri Chalti Rahe (Sad),Dil,Various Artists,6/22/1990,136.533,31,4,0.617,0.204,0.592,0.0116,0.384,-8.017,0.05,96.926,0.314,3,0,34nx68uXAiYvsrDdD1giJa,1990.0,1990.0
6yfmxLTTF1O9DbTKb4AIJU,Kaisa Lagta Hai,Baaghi (Original Motion Picture Soundtrack),Anand-Milind,11/7/1992,402.346,33,9,0.7,0.624,0.648,0.00896,0.124,-9.718,0.0401,134.443,0.701,4,0,34nx68uXAiYvsrDdD1giJa,1992.0,1990.0
23EMtKhfkoFCngyQdVgd5s,Tumhein Apna Banane Ki Kasam Khai Hai,Sadak,Bhushan Dua,12/31/1991,342.56,39,0,0.889,0.534,0.433,0.0273,0.257,-12.096,0.0353,104.83,0.777,4,0,34nx68uXAiYvsrDdD1giJa,1991.0,1990.0
4xEOqWA1y6WLVkgzYYjIMr,Kabhi Main Kahoon,Lamhe (Original Motion Picture Soundtrack),Shiv Hari,12/1/1991,444.761,27,1,0.534,0.438,0.636,0.000537,0.28,-11.448,0.0476,110.798,0.707,4,1,34nx68uXAiYvsrDdD1giJa,1991.0,1990.0
5jib3JBR209gQizgISFbrH,Tu Pyar Hai Kisi Aur Ka,Dil Hai Ke Manta Nahin,Bhushan Dua,11/1/1991,412.493,45,7,0.831,0.524,0.636,0.00167,0.104,-9.517,0.0375,99.68,0.623,4,0,34nx68uXAiYvsrDdD1giJa,1991.0,1990.0
2pnUweVDiNtIxYCmFTOnZv,Aati Hai To Chal,Saat Rang Ke Sapne,Bhushan Dua,12/1/1997,379.773,30,5,0.00314,0.585,0.701,0.0126,0.182,-11.075,0.0307,104.771,0.91,4,1,34nx68uXAiYvsrDdD1giJa,1997.0,1990.0
0iG83qZ0ftWr43VggRYkp3,Muqabala Muqabala,Hum Se Hai Muqabala - Kadalan (Original Motion Picture Soundtrack),A.R. Rahman,3/1/1995,143.977,54,0,0.0892,0.895,0.423,5.65e-06,0.241,-10.291,0.0621,120.051,0.656,4,1,34nx68uXAiYvsrDdD1giJa,1995.0,1990.0
5pvXcMiqTDzUimGj2Vi8uG,Dilbar Dilbar,Sirf Tum,Bhushan Dua,3/12/1999,343.373,46,4,0.293,0.672,0.856,0.000342,0.0494,-7.423,0.108,101.988,0.723,4,0,34nx68uXAiYvsrDdD1giJa,1999.0,1990.0
4en5tvZ1hIvSGGoRPjIdJE,Mitwa,Lagaan (Original Motion Picture Soundtrack),A.R. Rahman,4/3/2001,407.8,49,2,0.387,0.627,0.408,0.0,0.126,-7.793,0.0988,172.006,0.694,4,1,34nx68uXAiYvsrDdD1giJa,2001.0,2000.0
59ZdqUDmMh6ZyEKhpUD5B1,Dheeme Dheeme,Zubeidaa (Original Motion Picture Soundtrack),A.R. Rahman,9/8/2000,343.293,40,8,0.491,0.648,0.386,0.0,0.171,-10.336,0.0379,82.008,0.53,4,1,34nx68uXAiYvsrDdD1giJa,2000.0,2000.0
59Jt1hEz5WSlhrmf6ML92G,Rang De,Thakshak (Original Motion Picture Soundtrack),A.R. Rahman,12/30/1999,212.986,29,9,0.251,0.694,0.476,0.0155,0.264,-16.359,0.0668,121.983,0.795,4,0,34nx68uXAiYvsrDdD1giJa,1999.0,1990.0
01vTEFngxY8niyU9YDUsuc,Sunta Hai Mera Khuda,Pukar (Original Motion Picture Soundtrack),A.R. Rahman,11/29/1999,396.24,36,8,0.0916,0.592,0.575,2.31e-05,0.057,-13.855,0.0591,155.969,0.837,4,1,34nx68uXAiYvsrDdD1giJa,1999.0,1990.0
19fsVETlDnq5cm2rhiCKHv,Yeh Jo Zindagi Hai,1947: Earth,A.R. Rahman,7/24/1999,290.739,22,4,0.106,0.518,0.28,0.00456,0.0743,-11.058,0.0504,67.185,0.473,5,1,34nx68uXAiYvsrDdD1giJa,1999.0,1990.0
2wBKDNuqTOvPCRJ6UaDMRx,Masoom Chehra - Duet,Ansh (Original Motion Picture Soundtrack),Nadeem Shravan,12/1/2000,316.306,13,5,0.467,0.582,0.641,3.89e-05,0.152,-11.612,0.039,147.964,0.81,4,0,34nx68uXAiYvsrDdD1giJa,2000.0,2000.0
2EuxhFm1B9wLifSxx1qM4Z,Kissa Hum Likhenge,Doli Saja Ke Rakhna,A.R. Rahman,10/16/1998,294.394,40,6,0.627,0.775,0.523,1.22e-05,0.105,-6.297,0.0274,104.01,0.821,4,0,34nx68uXAiYvsrDdD1giJa,1998.0,1990.0
2BpV7xTI41RgdSQ5bjgAfX,Premika Ne Pyar Se,Hum Se Hai Muqabala - Kadalan (Original Motion Picture Soundtrack),A.R. Rahman,3/1/1995,161.427,42,10,0.00403,0.869,0.316,2.28e-06,0.109,-12.628,0.0989,77.095,0.764,4,1,34nx68uXAiYvsrDdD1giJa,1995.0,1990.0
6XIXRQC1ju44VC9omHrs52,"Bhole Man Majhe - Version, 1",Roja (Original Motion Picture Soundtrack),A.R. Rahman,1992,292.026,19,2,0.641,0.561,0.237,0.000465,0.227,-16.734,0.0551,173.741,0.479,4,1,34nx68uXAiYvsrDdD1giJa,1992.0,1990.0
0PW2kr4WTWO1L3M4ENui6o,Jhula Bahon Ka,Doli Saja Ke Rakhna,A.R. Rahman,10/16/1998,358.731,22,1,0.224,0.698,0.763,0.0,0.0782,-5.377,0.0481,94.999,0.584,4,0,34nx68uXAiYvsrDdD1giJa,1998.0,1990.0
73ZeMmQmvcfoUm0DCzQaTx,Mainu Ishq Da Lagya Rog,Dil Hai Ke Manta Nahin,Bhushan Dua,11/1/1991,347.973,37,9,0.892,0.375,0.554,0.000201,0.318,-8.498,0.0403,152.961,0.697,4,0,34nx68uXAiYvsrDdD1giJa,1991.0,1990.0
2TIBW1u8JcBXvn4Th2S9MZ,Roja Roja,Dil Hi Dil Mein (Original Motion Picture Soundtrack),A.R. Rahman,10/19/1999,346.666,48,2,0.0643,0.679,0.417,1.16e-06,0.268,-18.771,0.0507,89.993,0.418,4,1,34nx68uXAiYvsrDdD1giJa,1999.0,1990.0
2TOZJLW3JNXGHacJaKz94p,Boondon Se Baaten,Thakshak (Original Motion Picture Soundtrack),A.R. Rahman,12/30/1999,326.32,19,2,0.223,0.686,0.695,0.00021,0.1,-15.821,0.0842,150.993,0.627,4,1,34nx68uXAiYvsrDdD1giJa,1999.0,1990.0
1wxCWMDjR5ooUl3ci4CZbf,"Jeeta Tha Jiske Liye (From ""Dilwale"")",Golden Hits (Kumar Sanu & Alka Yagnik),Kumar Sanu,7/1/2016,458.493,43,1,0.759,0.455,0.667,0.000236,0.114,-10.913,0.0314,146.066,0.841,3,0,1zpooNgRto3yMMDslyB1tn,2016.0,2010.0
24yLjsc1fobEusKNfUoEPC,"Pehli Pehli Baar Mohabbat Ki Hai (From ""Sirf Tum"")",Dheere Dheere Se - The Era Of Kumar Sanu,Kumar Sanu,10/17/2018,459.426,40,7,0.153,0.461,0.73,0.000156,0.172,-9.097,0.0544,162.124,0.462,4,0,1zpooNgRto3yMMDslyB1tn,2018.0,2010.0
6Kb2jbGMqs3zL7cgv9dket,Is Tarah Aashiqui Ka - Kumar Sanu Version,Imtihan (Original Motion Picture Soundtrack),Anu Malik,3/11/1994,443.0,44,6,0.464,0.46,0.747,0.00379,0.287,-5.659,0.0466,81.682,0.603,4,0,1zpooNgRto3yMMDslyB1tn,1994.0,1990.0
7cMKz5MoUTPH2N4yqpAUAO,"Tu Meri Zindagi Hai (From ""Aashiqui"")",Ultimate Romantic Duet - Kumar Sanu & Anuradha Paudwal,Kumar Sanu,2/13/2017,285.28,43,10,0.878,0.507,0.56,0.000572,0.338,-7.177,0.034,127.318,0.592,4,0,1zpooNgRto3yMMDslyB1tn,2017.0,2010.0
4ip37RIVehGkfmP7MfN9Ho,Dangerous Munde,Dangerous Munde,Jassa Buttar,2/8/2022,164.475,35,7,0.141,0.79,0.738,1.52e-05,0.0738,-6.225,0.292,143.084,0.549,4,0,1zpooNgRto3yMMDslyB1tn,2022.0,2020.0
7Go64qZoDGhAFAVAnI9GcS,"Paas Woh Aane Lage (From ""Main Khiladi Tu Anari"")","Bollywood Music - Kumar Sanu At His Best, Vol. 1",Kumar Sanu,7/1/2016,371.333,45,2,0.055,0.517,0.806,0.0041,0.281,-9.993,0.0475,107.464,0.912,4,1,1zpooNgRto3yMMDslyB1tn,2016.0,2010.0
4WiJQ2l2sApSLv6bF0Zgjn,Main Duniya Bhula Doonga,"Anuradha Paudwal Songs, Vol.1",Anuradha Paudwal,10/22/2021,318.407,47,9,0.742,0.356,0.733,0.0022,0.324,-7.853,0.0389,156.614,0.684,3,0,1zpooNgRto3yMMDslyB1tn,2021.0,2020.0
7fqFYPSGWGsrIocQadYubn,"Chhupana Bhi Nahin Aata Vinod Rathod (From ""Baazigar"")",Best of Bollywood Singers - Shaan & Vinod Rathod,Vinod Rathod,7/1/2016,419.04,58,10,0.372,0.502,0.592,1.02e-05,0.162,-11.148,0.0499,79.937,0.773,3,0,1zpooNgRto3yMMDslyB1tn,2016.0,2010.0
3ECIJPi0bOX6dxVhotLGpD,"Dil Diwana (From ""Daag The Fire"")",Ultimate Romantic Duet - Kumar Sanu & Anuradha Paudwal,Kumar Sanu,2/13/2017,378.546,38,7,0.683,0.628,0.878,4.18e-06,0.114,-7.364,0.156,82.066,0.581,4,1,1zpooNgRto3yMMDslyB1tn,2017.0,2010.0
2n9OAgrZ92IsyMAYG9Mjd9,Kabbe Asool,Kabbe Asool,Jassa Buttar,4/3/2022,186.666,33,2,0.0529,0.74,0.582,0.0,0.633,-11.685,0.308,161.956,0.643,4,1,1zpooNgRto3yMMDslyB1tn,2022.0,2020.0
4ekWihaJCXYYKf6AdRDVvb,"Teri Umeed Tera Intezar (From ""Deewana"")",Melodious Voice of Sadhana Sargam,Sadhana Sargam,7/1/2016,378.94,48,7,0.633,0.554,0.476,0.0,0.128,-11.591,0.0278,108.15,0.796,4,1,1zpooNgRto3yMMDslyB1tn,2016.0,2010.0
6RqqhR63dMY58th6g1KL3Z,Tumhein Dekhen Meri Aankhen,Rang (Original Motion Picture Soundtrack),Nadeem Shravan,7/9/1993,410.013,41,7,0.838,0.454,0.646,0.016,0.168,-6.738,0.0293,130.159,0.783,3,0,1zpooNgRto3yMMDslyB1tn,1993.0,1990.0
5G7oo6h4KPgLICcZZx29ae,Tumhari Nazron Mein Humne Dekha,Kal Ki Awaz,Nadeem Shravan,8/21/1992,303.381,41,7,0.768,0.601,0.642,1.4e-06,0.277,-6.847,0.0301,112.936,0.771,4,1,1zpooNgRto3yMMDslyB1tn,1992.0,1990.0
2gcxE9tLP1pAnK5Np1MVKp,Aankhon Mein Base Ho Tum - Male Version,Takkar (Original Motion Picture Soundtrack),Anu Malik,7/25/1995,335.026,48,11,0.141,0.706,0.722,0.000272,0.347,-10.914,0.0449,100.724,0.793,4,0,1zpooNgRto3yMMDslyB1tn,1995.0,1990.0
4JlTjwiHMzJXXVcHHqHT0b,"Tujhko Na Dekhun (From ""Jaanwar"")","Bollywood Music Sunidhi Chauhan's Mast Songs, Vol. 2",Sunidhi Chauhan,7/1/2016,293.853,48,0,0.0668,0.553,0.496,0.0,0.245,-11.138,0.0274,84.666,0.686,4,1,1zpooNgRto3yMMDslyB1tn,2016.0,2010.0
2owSWwaysG8maH8q702oCL,"Mouka Milega to Hum (From ""Dilwale"")",My Best Collection - Udit Narayan,Udit Narayan,7/1/2016,332.52,41,9,0.705,0.263,0.837,4.02e-05,0.0756,-8.677,0.0639,166.546,0.691,4,0,1zpooNgRto3yMMDslyB1tn,2016.0,2010.0
2yQGpmbi0K8Z2jNOUPb4wI,Peg Motta,Peg Motta,Jassa Buttar,7/9/2021,183.529,31,8,0.114,0.655,0.728,0.0,0.326,-6.932,0.297,84.412,0.681,4,0,1zpooNgRto3yMMDslyB1tn,2021.0,2020.0
7rmhuVGX5VFjdZ1EC0BZqk,Woh Meri Neend Mera Chain,Hum Hain Rahi Pyar Ke (Original Motion Picture Soundtrack),Nadeem Shravan,7/5/1993,298.266,39,7,0.799,0.527,0.796,3.13e-06,0.449,-3.06,0.0337,129.836,0.742,3,0,1zpooNgRto3yMMDslyB1tn,1993.0,1990.0
1Q3efN4j9BavWtoMnbM6NM,"Tumhein Apna Banane Ki Kasam Khai Hai (From ""Sadak"")",Ultimate Romantic Duet - Kumar Sanu & Anuradha Paudwal,Kumar Sanu,2/13/2017,342.56,44,0,0.889,0.534,0.433,0.0273,0.257,-12.096,0.0353,104.83,0.777,4,0,1zpooNgRto3yMMDslyB1tn,2017.0,2010.0
1LTB4N42BhfgawbUZsUlMw,Zindagi Ki Talash Mein,Saathi,Bhushan Dua,5/30/1991,351.64,40,7,0.874,0.337,0.515,0.0222,0.144,-11.313,0.0344,130.195,0.51,4,0,1zpooNgRto3yMMDslyB1tn,1991.0,1990.0
00wU6YKnzNlavZ1TPpLUlp,"Sochenge Tumhe Pyar (From ""Deewana"")","Bollywood Best Trio - Kumar Sanu, Nadeem - Shravan",Kumar Sanu,7/1/2016,362.888,56,0,0.789,0.553,0.729,0.0,0.0586,-10.778,0.0434,125.251,0.749,4,1,1zpooNgRto3yMMDslyB1tn,2016.0,2010.0
2EG7WoRvVEb1LcAq0n8qME,Pucho Zara Pucho,Raja Hindustani (Original Motion Picture Soundtrack),Nadeem Shravan,11/15/1996,371.666,48,0,0.713,0.59,0.783,0.116,0.4,-11.708,0.0433,120.515,0.74,4,0,1zpooNgRto3yMMDslyB1tn,1996.0,1990.0
17I6EnNrSXyyubLHrc3ifp,Hum Tere Bin Kahin Reh Nahin Paate,Sadak,Bhushan Dua,12/31/1991,491.466,45,9,0.888,0.512,0.536,0.00353,0.305,-11.832,0.048,125.734,0.696,4,0,1zpooNgRto3yMMDslyB1tn,1991.0,1990.0
5THeMHpJhdrJ5mKD5yX67S,Deadly Zone,Deadly Zone,Jassa Buttar,1/31/2022,193.411,29,1,0.211,0.691,0.605,0.0,0.105,-7.162,0.352,85.144,0.589,4,1,1zpooNgRto3yMMDslyB1tn,2022.0,2020.0
09s6eGnk5Sw1hQoi8exoIv,Ek Mulaqat Zaroori Hai Sanam,Sirf Tum,Bhushan Dua,3/12/1999,734.333,47,6,0.585,0.388,0.887,1.21e-06,0.296,-7.517,0.0734,134.415,0.838,4,0,1zpooNgRto3yMMDslyB1tn,1999.0,1990.0
1KgC95AnD3aVBNBxhB1Zw1,"Tere Dard Se Dil (From ""Deewana"")","Bollywood Best Trio - Kumar Sanu, Nadeem - Shravan",Kumar Sanu,7/1/2016,291.089,39,4,0.617,0.407,0.533,0.0,0.104,-12.734,0.0379,152.22,0.72,4,0,1zpooNgRto3yMMDslyB1tn,2016.0,2010.0
1ff6C8hbcoQH3qt7WTkrqO,O Dil Tod Ke Hansti Ho Mera,Bewafa Sanam,Various Artists,3/29/1995,319.344,40,7,0.92,0.486,0.722,0.268,0.564,-6.053,0.0419,104.246,0.937,4,0,1zpooNgRto3yMMDslyB1tn,1995.0,1990.0
4j4NkhQau0ou1YX9uInazd,Commentary Tabussum And O Saathi Re - Muqaddar Ka Sikandar,Flash Back - Amitabh Bachchan With Tabassum,Tabassum,1/4/2012,273.226,51,6,0.865,0.36,0.496,2.79e-06,0.163,-7.766,0.0443,99.407,0.494,4,1,1zpooNgRto3yMMDslyB1tn,2012.0,2010.0
3h5YZTfJ4BBpvLVHS6lGUl,Kya Khoob Lagti Ho,Dharmatma,Kalyanji-Anandji,4/30/1975,239.133,57,6,0.723,0.429,0.644,7.17e-05,0.383,-9.102,0.0383,132.216,0.658,4,1,1zpooNgRto3yMMDslyB1tn,1975.0,1970.0
5YG3JN18pDZGnbSVyWrYqe,Main Shair To Nahin,Bobby,Laxmikant–Pyarelal,1/11/1973,333.746,56,4,0.835,0.295,0.472,0.0,0.134,-12.074,0.0406,144.167,0.587,3,0,1zpooNgRto3yMMDslyB1tn,1973.0,1970.0
03GR8YoEsu0qPUGC13X8C1,Dilbar Mere - Satte Pe Satta / Soundtrack Version,Audiobiography - Kishore Kumar,Kishore Kumar,1/1/2012,288.48,49,5,0.665,0.387,0.615,0.0,0.15,-6.877,0.0429,180.726,0.845,3,0,1zpooNgRto3yMMDslyB1tn,2012.0,2010.0
6swiB2EqcDcBS2lojpZlaA,Mujhse Mohabbat Ka,Hum Hain Rahi Pyar Ke (Original Motion Picture Soundtrack),Nadeem Shravan,7/5/1993,311.906,46,7,0.743,0.398,0.789,0.0,0.343,-4.138,0.0382,139.206,0.862,3,0,1zpooNgRto3yMMDslyB1tn,1993.0,1990.0
4NAM8AbGxIkzUWlTojNBzI,Kahin Mujhe Pyar Hua Toh Nahin,Rang (Original Motion Picture Soundtrack),Nadeem Shravan,7/9/1993,423.986,44,7,0.787,0.444,0.714,0.00768,0.568,-7.362,0.0387,83.98,0.752,4,1,1zpooNgRto3yMMDslyB1tn,1993.0,1990.0
0fg3tcKxZiPI6n5dZa8Dy9,"Bahut Jatate Ho Pyar (From ""Aadmi Khilona Hai"")",Bollywood Melody Queen (Alka Yagnik),Alka Yagnik,7/1/2016,436.333,52,5,0.768,0.593,0.61,0.0117,0.147,-10.574,0.032,133.067,0.907,4,1,1zpooNgRto3yMMDslyB1tn,2016.0,2010.0
5IWuQXEhoZtewjp10JK9yx,Chand Se Parda,Aao Pyar Karen (Original Motion Picture Soundtrack),Aadesh Shrivastava,11/25/1994,381.5,43,7,0.429,0.58,0.912,7.14e-06,0.155,-3.925,0.0425,120.374,0.742,4,1,1zpooNgRto3yMMDslyB1tn,1994.0,1990.0
6gS93FIGBFQ8KnGhTART4S,Is Pyar Se Meri Taraf Na Dekho - Duet Version,Chamatkar (Original Motion Picture Soundtrack),Anu Malik,7/8/1992,323.84,43,11,0.309,0.508,0.481,0.0,0.0693,-15.706,0.0517,80.949,0.822,4,0,1zpooNgRto3yMMDslyB1tn,1992.0,1990.0
6GQx2hHustCKeEfueWZ4cj,Chori Chori Dil Tera,Phool Aur Angaar (Original Motion Picture Soundtrack),Anu Malik,8/2/1993,399.568,46,4,0.475,0.414,0.859,2.2e-06,0.325,-3.979,0.0404,162.022,0.9,3,0,1zpooNgRto3yMMDslyB1tn,1993.0,1990.0
3GCvRY92yUzSRQ3V9mVElL,Tumhein Apna Banane Ki Kasam Khai Hai,Sadak,Bhushan Dua,12/31/1991,339.866,51,0,0.773,0.567,0.542,0.00628,0.516,-10.829,0.0367,105.047,0.765,4,0,1zpooNgRto3yMMDslyB1tn,1991.0,1990.0
16QR0F7y2OOQQy9gNF6tA5,"Dil Ka Aalam (From ""Aashiqui"")",Dheere Dheere Se - The Era Of Kumar Sanu,Kumar Sanu,10/17/2018,300.2,32,7,0.667,0.507,0.709,6.51e-05,0.369,-7.084,0.0347,97.415,0.866,4,0,1zpooNgRto3yMMDslyB1tn,2018.0,2010.0
07KD6sXOexgCnzd2ux4uTe,Aate Jaate Hanste Gaate,Maine Pyar Kiya (Original Motion Picture Soundtrack),Raamlaxman,12/1/1989,204.36,33,8,0.667,0.546,0.436,0.0223,0.337,-11.929,0.0353,120.644,0.466,4,1,2poyZdIZgxPXymgKgH45Mu,1989.0,1980.0
